,0,1,2,3,4,5,6,7,8,9,10,11,12,13,total
2906,0.0,16.4,20.455,87.0,4.0,3.0,1.0,15.0013,16.0,11.0,1.0,2011.0,37.0,84.0,121.0
2907,0.0,16.4,20.455,87.0,4.0,2.0,1.0,19.9995,17.0,11.0,1.0,2011.0,3.0,168.0,171.0
2908,0.0,16.4,20.455,82.0,4.0,2.0,1.0,19.9995,18.0,11.0,1.0,2011.0,3.0,168.0,171.0
2909,0.0,16.4,20.455,82.0,4.0,2.0,1.0,22.0028,19.0,11.0,1.0,2011.0,3.0,259.0,262.0
2910,0.0,15.58,19.695,87.0,4.0,2.0,1.0,16.9979,20.0,11.0,1.0,2011.0,24.0,169.0,193.0
2911,0.0,15.58,19.695,87.0,4.0,2.0,1.0,16.9979,21.0,11.0,1.0,2011.0,24.0,152.0,176.0
2912,0.0,15.58,19.695,82.0,4.0,1.0,1.0,19.9995,22.0,11.0,1.0,2011.0,9.0,91.0,100.0
2913,0.0,14.76,16.665,76.0,4.0,1.0,1.0,26.0027,23.0,11.0,1.0,2011.0,8.0,16.0,24.0
2914,0.0,14.76,16.665,62.0,4.0,1.0,1.0,27.9993,0.0,11.0,2.0,2011.0,9.0,44.0,53.0
2915,0.0,13.94,15.15,66.0,4.0,1.0,1.0,22.0028,1.0,11.0,2.0,2011.0,1.0,6.0,7.0
2916,0.0,13.12,15.91,70.0,4.0,1.0,1.0,11.0014,2.0,11.0,2.0,2011.0,1.0,4.0,5.0
2917,0.0,13.12,15.91,70.0,4.0,1.0,1.0,11.0014,3.0,11.0,2.0,2011.0,0.0,6.0,6.0
2918,0.0,12.3,14.395,75.0,4.0,1.0,1.0,15.0013,4.0,11.0,2.0,2011.0,0.0,7.0,7.0
2919,0.0,11.48,13.635,81.0,4.0,1.0,1.0,12.998,5.0,11.0,2.0,2011.0,0.0,12.0,12.0
2920,0.0,10.66,13.635,87.0,4.0,1.0,1.0,7.0015,6.0,11.0,2.0,2011.0,0.0,90.0,90.0
2921,0.0,10.66,13.635,81.0,4.0,1.0,1.0,7.0015,7.0,11.0,2.0,2011.0,3.0,240.0,243.0
2922,0.0,11.48,13.635,81.0,4.0,1.0,1.0,12.998,8.0,11.0,2.0,2011.0,8.0,394.0,402.0
2923,0.0,12.3,14.395,75.0,4.0,1.0,1.0,19.0012,9.0,11.0,2.0,2011.0,9.0,208.0,217.0
2924,0.0,13.94,15.91,66.0,4.0,1.0,1.0,15.0013,10.0,11.0,2.0,2011.0,15.0,108.0,123.0
2925,0.0,15.58,19.695,54.0,4.0,1.0,1.0,19.9995,11.0,11.0,2.0,2011.0,32.0,117.0,149.0
2926,0.0,14.76,16.665,53.0,4.0,2.0,1.0,19.0012,12.0,11.0,2.0,2011.0,5.0,115.0,120.0
2927,0.0,15.58,19.695,43.0,4.0,2.0,1.0,23.9994,13.0,11.0,2.0,2011.0,20.0,109.0,129.0
2928,0.0,15.58,19.695,43.0,4.0,2.0,1.0,23.9994,14.0,11.0,2.0,2011.0,20.0,132.0,152.0
2929,0.0,14.76,16.665,46.0,4.0,1.0,1.0,22.0028,15.0,11.0,2.0,2011.0,26.0,106.0,132.0
2930,0.0,14.76,16.665,46.0,4.0,1.0,1.0,19.0012,16.0,11.0,2.0,2011.0,26.0,201.0,227.0
2931,0.0,13.94,15.15,49.0,4.0,2.0,1.0,22.0028,17.0,11.0,2.0,2011.0,5.0,379.0,384.0
2932,0.0,13.94,15.15,49.0,4.0,1.0,1.0,22.0028,18.0,11.0,2.0,2011.0,5.0,370.0,375.0
2933,0.0,13.12,15.15,57.0,4.0,2.0,1.0,19.0012,19.0,11.0,2.0,2011.0,5.0,259.0,264.0
2934,0.0,13.12,15.15,57.0,4.0,2.0,1.0,19.0012,20.0,11.0,2.0,2011.0,7.0,162.0,169.0
2935,0.0,13.12,14.395,53.0,4.0,1.0,1.0,26.0027,21.0,11.0,2.0,2011.0,7.0,130.0,137.0
2936,0.0,12.3,13.635,56.0,4.0,1.0,1.0,19.9995,22.0,11.0,2.0,2011.0,11.0,84.0,95.0
2937,0.0,11.48,12.88,52.0,4.0,1.0,1.0,19.0012,23.0,11.0,2.0,2011.0,0.0,48.0,48.0
2938,0.0,14.76,18.18,57.0,4.0,1.0,1.0,7.0015,0.0,12.0,1.0,2011.0,8.0,25.0,33.0
2939,0.0,14.76,18.94,53.0,4.0,1.0,1.0,0.0,1.0,12.0,1.0,2011.0,3.0,9.0,12.0
2940,0.0,13.94,18.18,61.0,4.0,2.0,1.0,0.0,2.0,12.0,1.0,2011.0,0.0,12.0,12.0
2941,0.0,13.94,18.18,61.0,4.0,2.0,1.0,0.0,3.0,12.0,1.0,2011.0,5.0,6.0,11.0
2942,0.0,14.76,18.18,53.0,4.0,2.0,1.0,7.0015,4.0,12.0,1.0,2011.0,0.0,4.0,4.0
2943,0.0,14.76,18.94,57.0,4.0,2.0,1.0,0.0,5.0,12.0,1.0,2011.0,0.0,19.0,19.0
2944,0.0,14.76,18.94,57.0,4.0,2.0,1.0,0.0,6.0,12.0,1.0,2011.0,3.0,91.0,94.0
2945,0.0,14.76,18.94,62.0,4.0,2.0,1.0,0.0,7.0,12.0,1.0,2011.0,5.0,274.0,279.0
2946,0.0,17.22,21.21,54.0,4.0,2.0,1.0,6.0032,8.0,12.0,1.0,2011.0,21.0,452.0,473.0
2947,0.0,14.76,18.94,66.0,4.0,2.0,1.0,0.0,9.0,12.0,1.0,2011.0,12.0,206.0,218.0
2948,0.0,17.22,21.21,58.0,4.0,2.0,1.0,12.998,10.0,12.0,1.0,2011.0,4.0,133.0,137.0
2949,0.0,16.4,20.455,62.0,4.0,2.0,1.0,11.0014,11.0,12.0,1.0,2011.0,4.0,126.0,130.0
2950,0.0,18.04,21.97,54.0,4.0,2.0,1.0,8.9981,12.0,12.0,1.0,2011.0,18.0,153.0,171.0
2951,0.0,18.04,21.97,54.0,4.0,2.0,1.0,8.9981,13.0,12.0,1.0,2011.0,18.0,153.0,171.0
2952,0.0,18.04,21.97,58.0,4.0,2.0,1.0,7.0015,14.0,12.0,1.0,2011.0,20.0,126.0,146.0
2953,0.0,18.04,21.97,54.0,4.0,2.0,1.0,0.0,15.0,12.0,1.0,2011.0,7.0,110.0,117.0
2954,0.0,18.04,21.97,54.0,4.0,1.0,1.0,0.0,16.0,12.0,1.0,2011.0,7.0,124.0,131.0
2955,0.0,16.4,20.455,62.0,4.0,1.0,1.0,11.0014,17.0,12.0,1.0,2011.0,9.0,367.0,376.0
2956,0.0,15.58,19.695,66.0,4.0,1.0,1.0,12.998,18.0,12.0,1.0,2011.0,13.0,367.0,380.0
2957,0.0,15.58,19.695,66.0,4.0,1.0,1.0,0.0,19.0,12.0,1.0,2011.0,13.0,292.0,305.0
2958,0.0,14.76,18.94,66.0,4.0,1.0,1.0,0.0,20.0,12.0,1.0,2011.0,13.0,191.0,204.0
2959,0.0,14.76,18.18,66.0,4.0,1.0,1.0,6.0032,21.0,12.0,1.0,2011.0,6.0,112.0,118.0
2960,0.0,14.76,18.94,66.0,4.0,2.0,1.0,0.0,22.0,12.0,1.0,2011.0,5.0,91.0,96.0
2961,0.0,15.58,19.695,62.0,4.0,2.0,1.0,0.0,23.0,12.0,1.0,2011.0,9.0,61.0,70.0
2962,0.0,13.94,16.665,71.0,1.0,2.0,1.0,8.9981,0.0,12.0,2.0,2011.0,6.0,16.0,22.0
2963,0.0,14.76,18.18,66.0,1.0,2.0,1.0,7.0015,1.0,12.0,2.0,2011.0,4.0,9.0,13.0
2964,0.0,14.76,18.94,71.0,1.0,2.0,1.0,0.0,2.0,12.0,2.0,2011.0,4.0,12.0,16.0
2965,0.0,14.76,18.94,71.0,1.0,2.0,1.0,0.0,3.0,12.0,2.0,2011.0,2.0,6.0,8.0
2966,0.0,14.76,18.94,71.0,1.0,2.0,1.0,0.0,4.0,12.0,2.0,2011.0,0.0,1.0,1.0
2967,0.0,15.58,19.695,82.0,1.0,2.0,1.0,7.0015,5.0,12.0,2.0,2011.0,0.0,23.0,23.0
2968,0.0,14.76,18.94,87.0,1.0,2.0,1.0,0.0,6.0,12.0,2.0,2011.0,2.0,98.0,100.0
2969,0.0,14.76,18.18,87.0,1.0,2.0,1.0,7.0015,7.0,12.0,2.0,2011.0,5.0,252.0,257.0
2970,0.0,14.76,18.94,93.0,1.0,3.0,1.0,0.0,8.0,12.0,2.0,2011.0,17.0,74.0,91.0
2971,0.0,16.4,20.455,87.0,1.0,2.0,1.0,15.0013,9.0,12.0,2.0,2011.0,37.0,183.0,220.0
2972,0.0,19.68,23.485,82.0,1.0,2.0,1.0,27.9993,10.0,12.0,2.0,2011.0,31.0,69.0,100.0
2973,0.0,19.68,23.485,82.0,1.0,2.0,1.0,27.9993,11.0,12.0,2.0,2011.0,31.0,69.0,100.0
2974,0.0,18.86,22.725,88.0,1.0,3.0,1.0,26.0027,12.0,12.0,2.0,2011.0,20.0,53.0,73.0
2975,0.0,18.04,21.97,94.0,1.0,3.0,1.0,19.9995,13.0,12.0,2.0,2011.0,5.0,28.0,33.0
2976,0.0,19.68,23.485,88.0,1.0,2.0,1.0,23.9994,14.0,12.0,2.0,2011.0,15.0,120.0,135.0
2977,0.0,19.68,23.485,88.0,1.0,2.0,1.0,26.0027,15.0,12.0,2.0,2011.0,15.0,142.0,157.0
2978,0.0,18.04,21.97,100.0,1.0,3.0,1.0,22.0028,16.0,12.0,2.0,2011.0,4.0,256.0,260.0
2979,0.0,18.04,21.97,100.0,1.0,3.0,1.0,22.0028,17.0,12.0,2.0,2011.0,4.0,48.0,52.0
2980,0.0,18.04,21.97,100.0,1.0,2.0,1.0,19.9995,18.0,12.0,2.0,2011.0,17.0,48.0,65.0
2981,0.0,20.5,24.24,94.0,1.0,2.0,1.0,22.0028,19.0,12.0,2.0,2011.0,17.0,269.0,286.0
2982,0.0,20.5,24.24,94.0,1.0,2.0,1.0,23.9994,20.0,12.0,2.0,2011.0,17.0,245.0,262.0
2983,0.0,20.5,24.24,88.0,1.0,1.0,1.0,19.0012,21.0,12.0,2.0,2011.0,12.0,74.0,86.0
2984,0.0,20.5,24.24,88.0,1.0,1.0,1.0,16.9979,22.0,12.0,2.0,2011.0,27.0,134.0,161.0
2985,0.0,20.5,24.24,88.0,1.0,1.0,1.0,12.998,23.0,12.0,2.0,2011.0,8.0,60.0,68.0
2986,0.0,20.5,24.24,82.0,1.0,2.0,1.0,7.0015,0.0,12.0,3.0,2011.0,2.0,22.0,24.0
2987,0.0,18.04,21.97,94.0,1.0,1.0,1.0,6.0032,1.0,12.0,3.0,2011.0,4.0,9.0,13.0
2988,0.0,19.68,23.485,82.0,1.0,1.0,1.0,7.0015,2.0,12.0,3.0,2011.0,1.0,8.0,9.0
2989,0.0,18.04,21.97,67.0,1.0,1.0,1.0,11.0014,3.0,12.0,3.0,2011.0,1.0,3.0,4.0
2990,0.0,15.58,19.695,82.0,1.0,1.0,1.0,8.9981,4.0,12.0,3.0,2011.0,1.0,1.0,2.0
2991,0.0,15.58,19.695,82.0,1.0,1.0,1.0,0.0,5.0,12.0,3.0,2011.0,0.0,29.0,29.0
2992,0.0,14.76,18.94,87.0,1.0,1.0,1.0,0.0,6.0,12.0,3.0,2011.0,7.0,98.0,105.0
2993,0.0,13.94,18.18,93.0,1.0,1.0,1.0,0.0,7.0,12.0,3.0,2011.0,6.0,243.0,249.0
2994,0.0,14.76,18.94,87.0,1.0,2.0,1.0,0.0,8.0,12.0,3.0,2011.0,17.0,453.0,470.0
2995,0.0,15.58,19.695,87.0,1.0,2.0,1.0,6.0032,9.0,12.0,3.0,2011.0,4.0,177.0,181.0
2996,0.0,16.4,20.455,82.0,1.0,2.0,1.0,6.0032,10.0,12.0,3.0,2011.0,4.0,69.0,73.0
2997,0.0,18.04,21.97,77.0,1.0,2.0,1.0,0.0,11.0,12.0,3.0,2011.0,13.0,103.0,116.0
2998,0.0,19.68,23.485,55.0,1.0,2.0,1.0,0.0,12.0,12.0,3.0,2011.0,14.0,153.0,167.0
2999,0.0,18.86,22.725,63.0,1.0,2.0,1.0,0.0,13.0,12.0,3.0,2011.0,23.0,139.0,162.0
3000,0.0,18.86,22.725,63.0,1.0,2.0,1.0,0.0,14.0,12.0,3.0,2011.0,23.0,124.0,147.0
3001,0.0,19.68,23.485,59.0,1.0,2.0,1.0,0.0,15.0,12.0,3.0,2011.0,14.0,131.0,145.0
3002,0.0,18.86,22.725,63.0,1.0,2.0,1.0,0.0,16.0,12.0,3.0,2011.0,23.0,124.0,147.0
3003,0.0,18.04,21.97,67.0,1.0,2.0,1.0,11.0014,17.0,12.0,3.0,2011.0,42.0,310.0,352.0
3004,0.0,18.04,21.97,62.0,1.0,2.0,1.0,6.0032,18.0,12.0,3.0,2011.0,50.0,386.0,436.0
3005,0.0,18.04,21.97,62.0,1.0,2.0,1.0,0.0,19.0,12.0,3.0,2011.0,18.0,189.0,207.0
3006,0.0,17.22,21.21,71.0,1.0,3.0,1.0,0.0,20.0,12.0,3.0,2011.0,11.0,189.0,200.0
3007,0.0,17.22,21.21,71.0,1.0,3.0,1.0,0.0,21.0,12.0,3.0,2011.0,11.0,68.0,79.0
3008,0.0,14.76,18.18,93.0,1.0,3.0,1.0,7.0015,22.0,12.0,3.0,2011.0,1.0,13.0,14.0
3009,0.0,16.4,20.455,87.0,1.0,3.0,1.0,0.0,23.0,12.0,3.0,2011.0,17.0,28.0,45.0
3010,0.0,16.4,20.455,87.0,1.0,3.0,1.0,12.998,0.0,12.0,4.0,2011.0,2.0,32.0,34.0
3011,0.0,16.4,20.455,87.0,1.0,3.0,1.0,12.998,1.0,12.0,4.0,2011.0,2.0,28.0,30.0
3012,0.0,15.58,19.695,94.0,1.0,3.0,1.0,8.9981,2.0,12.0,4.0,2011.0,2.0,11.0,13.0
3013,0.0,15.58,19.695,94.0,1.0,3.0,1.0,8.9981,3.0,12.0,4.0,2011.0,1.0,7.0,8.0
3014,0.0,15.58,19.695,94.0,1.0,3.0,1.0,19.0012,4.0,12.0,4.0,2011.0,1.0,2.0,3.0
3015,0.0,14.76,17.425,93.0,1.0,1.0,1.0,12.998,5.0,12.0,4.0,2011.0,0.0,24.0,24.0
3016,0.0,15.58,19.695,82.0,1.0,1.0,1.0,16.9979,6.0,12.0,4.0,2011.0,6.0,87.0,93.0
3017,0.0,15.58,19.695,82.0,1.0,1.0,1.0,15.0013,7.0,12.0,4.0,2011.0,5.0,235.0,240.0
3018,0.0,16.4,20.455,76.0,1.0,1.0,1.0,16.9979,8.0,12.0,4.0,2011.0,17.0,402.0,419.0
3019,0.0,16.4,20.455,66.0,1.0,1.0,1.0,19.9995,9.0,12.0,4.0,2011.0,1.0,161.0,162.0
3020,0.0,16.4,20.455,62.0,1.0,1.0,1.0,23.9994,10.0,12.0,4.0,2011.0,1.0,106.0,107.0
3021,0.0,16.4,20.455,58.0,1.0,1.0,1.0,30.0026,11.0,12.0,4.0,2011.0,1.0,123.0,124.0
3022,0.0,16.4,20.455,54.0,1.0,1.0,1.0,35.0008,12.0,12.0,4.0,2011.0,1.0,153.0,154.0
3023,0.0,16.4,20.455,50.0,1.0,1.0,1.0,31.0009,13.0,12.0,4.0,2011.0,1.0,127.0,128.0
3024,0.0,16.4,20.455,54.0,1.0,1.0,1.0,27.9993,14.0,12.0,4.0,2011.0,1.0,161.0,162.0
3025,0.0,15.58,19.695,54.0,1.0,1.0,1.0,23.9994,15.0,12.0,4.0,2011.0,1.0,192.0,193.0
3026,0.0,15.58,19.695,50.0,1.0,1.0,1.0,19.9995,16.0,12.0,4.0,2011.0,1.0,226.0,227.0
3027,0.0,14.76,17.425,53.0,1.0,1.0,1.0,15.0013,17.0,12.0,4.0,2011.0,24.0,379.0,403.0
3028,0.0,14.76,16.665,50.0,1.0,1.0,1.0,16.9979,18.0,12.0,4.0,2011.0,9.0,381.0,390.0
3029,0.0,13.94,16.665,53.0,1.0,1.0,1.0,12.998,19.0,12.0,4.0,2011.0,13.0,252.0,265.0
3030,0.0,13.12,15.15,61.0,1.0,1.0,1.0,22.0028,20.0,12.0,4.0,2011.0,12.0,146.0,158.0
3031,0.0,13.12,15.15,61.0,1.0,1.0,1.0,15.0013,21.0,12.0,4.0,2011.0,2.0,130.0,132.0
3032,0.0,13.12,15.91,66.0,1.0,1.0,1.0,12.998,22.0,12.0,4.0,2011.0,4.0,80.0,84.0
3033,0.0,13.12,16.665,66.0,1.0,1.0,1.0,8.9981,23.0,12.0,4.0,2011.0,9.0,73.0,82.0
3034,0.0,13.12,15.91,70.0,1.0,2.0,0.0,11.0014,0.0,12.0,5.0,2011.0,16.0,66.0,82.0
3035,0.0,13.12,17.425,66.0,1.0,2.0,0.0,0.0,1.0,12.0,5.0,2011.0,16.0,104.0,120.0
3036,0.0,13.12,16.665,66.0,1.0,2.0,0.0,6.0032,2.0,12.0,5.0,2011.0,8.0,48.0,56.0
3037,0.0,13.12,16.665,70.0,1.0,2.0,0.0,6.0032,3.0,12.0,5.0,2011.0,3.0,30.0,33.0
3038,0.0,13.12,15.91,66.0,1.0,2.0,0.0,11.0014,4.0,12.0,5.0,2011.0,0.0,11.0,11.0
3039,0.0,13.12,15.91,66.0,1.0,2.0,0.0,11.0014,5.0,12.0,5.0,2011.0,0.0,6.0,6.0
3040,0.0,12.3,15.15,75.0,1.0,2.0,0.0,11.0014,6.0,12.0,5.0,2011.0,0.0,9.0,9.0
3041,0.0,12.3,13.635,70.0,1.0,1.0,0.0,23.9994,7.0,12.0,5.0,2011.0,0.0,24.0,24.0
3042,0.0,11.48,13.635,70.0,1.0,1.0,0.0,12.998,8.0,12.0,5.0,2011.0,14.0,68.0,82.0
3043,0.0,12.3,13.635,45.0,1.0,1.0,0.0,27.9993,9.0,12.0,5.0,2011.0,32.0,111.0,143.0
3044,0.0,12.3,12.88,42.0,1.0,1.0,0.0,32.9975,10.0,12.0,5.0,2011.0,27.0,162.0,189.0
3045,0.0,13.12,14.395,39.0,1.0,1.0,0.0,23.9994,11.0,12.0,5.0,2011.0,24.0,150.0,174.0
3046,0.0,13.94,15.91,39.0,1.0,1.0,0.0,19.0012,12.0,12.0,5.0,2011.0,36.0,235.0,271.0
3047,0.0,13.94,15.15,39.0,1.0,1.0,0.0,19.9995,13.0,12.0,5.0,2011.0,36.0,239.0,275.0
3048,0.0,13.94,15.15,39.0,1.0,1.0,0.0,19.9995,14.0,12.0,5.0,2011.0,36.0,242.0,278.0
3049,0.0,13.12,15.15,39.0,1.0,1.0,0.0,15.0013,15.0,12.0,5.0,2011.0,29.0,184.0,213.0
3050,0.0,13.12,15.91,42.0,1.0,1.0,0.0,12.998,16.0,12.0,5.0,2011.0,21.0,192.0,213.0
3051,0.0,11.48,14.395,45.0,1.0,1.0,0.0,8.9981,17.0,12.0,5.0,2011.0,30.0,123.0,153.0
3052,0.0,12.3,15.91,42.0,1.0,1.0,0.0,6.0032,18.0,12.0,5.0,2011.0,31.0,123.0,154.0
3053,0.0,12.3,15.91,52.0,1.0,1.0,0.0,6.0032,19.0,12.0,5.0,2011.0,31.0,130.0,161.0
3054,0.0,10.66,13.635,56.0,1.0,1.0,0.0,8.9981,20.0,12.0,5.0,2011.0,5.0,114.0,119.0
3055,0.0,10.66,12.88,56.0,1.0,1.0,0.0,11.0014,21.0,12.0,5.0,2011.0,5.0,79.0,84.0
3056,0.0,9.84,14.395,52.0,1.0,1.0,0.0,0.0,22.0,12.0,5.0,2011.0,7.0,72.0,79.0
3057,0.0,9.84,12.88,56.0,1.0,1.0,0.0,0.0,23.0,12.0,5.0,2011.0,5.0,58.0,63.0
3058,0.0,9.84,11.365,60.0,1.0,1.0,0.0,12.998,0.0,12.0,6.0,2011.0,3.0,64.0,67.0
3059,0.0,9.02,11.365,69.0,1.0,1.0,0.0,8.9981,1.0,12.0,6.0,2011.0,3.0,43.0,46.0
3060,0.0,9.02,12.88,75.0,1.0,1.0,0.0,6.0032,2.0,12.0,6.0,2011.0,2.0,39.0,41.0
3061,0.0,9.02,13.635,72.0,1.0,1.0,0.0,0.0,3.0,12.0,6.0,2011.0,5.0,5.0,10.0
3062,0.0,8.2,11.365,75.0,1.0,1.0,0.0,7.0015,5.0,12.0,6.0,2011.0,1.0,3.0,4.0
3063,0.0,8.2,11.365,75.0,1.0,1.0,0.0,7.0015,6.0,12.0,6.0,2011.0,1.0,10.0,11.0
3064,0.0,9.02,12.12,80.0,1.0,1.0,0.0,7.0015,7.0,12.0,6.0,2011.0,2.0,23.0,25.0
3065,0.0,8.2,10.605,80.0,1.0,1.0,0.0,11.0014,8.0,12.0,6.0,2011.0,11.0,68.0,79.0
3066,0.0,9.84,12.12,87.0,1.0,1.0,0.0,11.0014,9.0,12.0,6.0,2011.0,12.0,75.0,87.0
3067,0.0,10.66,12.12,81.0,1.0,1.0,0.0,16.9979,10.0,12.0,6.0,2011.0,5.0,122.0,127.0
3068,0.0,12.3,15.15,70.0,1.0,1.0,0.0,11.0014,11.0,12.0,6.0,2011.0,7.0,206.0,213.0
3069,0.0,12.3,13.635,75.0,1.0,1.0,0.0,19.9995,12.0,12.0,6.0,2011.0,18.0,206.0,224.0
3070,0.0,13.12,15.15,70.0,1.0,1.0,0.0,16.9979,13.0,12.0,6.0,2011.0,7.0,206.0,213.0
3071,0.0,13.94,15.91,61.0,1.0,1.0,0.0,16.9979,14.0,12.0,6.0,2011.0,7.0,224.0,231.0
3072,0.0,13.94,16.665,61.0,1.0,1.0,0.0,12.998,15.0,12.0,6.0,2011.0,7.0,187.0,194.0
3073,0.0,14.76,18.18,57.0,1.0,1.0,0.0,7.0015,16.0,12.0,6.0,2011.0,11.0,207.0,218.0
3074,0.0,13.94,16.665,61.0,1.0,1.0,0.0,8.9981,17.0,12.0,6.0,2011.0,9.0,207.0,216.0
3075,0.0,13.12,15.91,70.0,1.0,1.0,0.0,12.998,18.0,12.0,6.0,2011.0,8.0,146.0,154.0
3076,0.0,13.12,16.665,57.0,1.0,1.0,0.0,8.9981,19.0,12.0,6.0,2011.0,8.0,149.0,157.0
3077,0.0,13.12,16.665,49.0,1.0,1.0,0.0,6.0032,20.0,12.0,6.0,2011.0,9.0,110.0,119.0
3078,0.0,12.3,15.15,56.0,1.0,1.0,0.0,8.9981,21.0,12.0,6.0,2011.0,9.0,53.0,62.0
3079,0.0,11.48,13.635,61.0,1.0,1.0,0.0,11.0014,22.0,12.0,6.0,2011.0,15.0,47.0,62.0
3080,0.0,10.66,13.635,65.0,1.0,1.0,0.0,8.9981,23.0,12.0,6.0,2011.0,4.0,31.0,35.0
3081,1.0,9.02,11.365,75.0,1.0,1.0,0.0,11.0014,0.0,12.0,0.0,2011.0,3.0,44.0,47.0
3082,1.0,11.48,13.635,56.0,1.0,1.0,0.0,12.998,1.0,12.0,0.0,2011.0,1.0,15.0,16.0
3083,1.0,13.94,15.91,46.0,1.0,1.0,0.0,15.0013,2.0,12.0,0.0,2011.0,0.0,22.0,22.0
3084,1.0,13.94,15.15,46.0,1.0,1.0,0.0,19.9995,4.0,12.0,0.0,2011.0,0.0,5.0,5.0
3085,1.0,13.94,15.15,42.0,1.0,1.0,0.0,26.0027,5.0,12.0,0.0,2011.0,0.0,13.0,13.0
3086,1.0,13.12,15.15,45.0,1.0,1.0,0.0,19.0012,6.0,12.0,0.0,2011.0,1.0,46.0,47.0
3087,1.0,13.12,15.91,45.0,1.0,1.0,0.0,12.998,7.0,12.0,0.0,2011.0,9.0,116.0,125.0
3088,1.0,13.12,16.665,45.0,1.0,1.0,0.0,8.9981,8.0,12.0,0.0,2011.0,26.0,56.0,82.0
3089,1.0,13.94,15.15,46.0,1.0,1.0,0.0,19.9995,9.0,12.0,0.0,2011.0,9.0,157.0,166.0
3090,1.0,13.94,14.395,42.0,1.0,1.0,0.0,35.0008,10.0,12.0,0.0,2011.0,12.0,162.0,174.0
3091,1.0,13.94,14.395,46.0,1.0,1.0,0.0,39.0007,11.0,12.0,0.0,2011.0,9.0,192.0,201.0
3092,1.0,14.76,15.91,43.0,1.0,1.0,0.0,31.0009,12.0,12.0,0.0,2011.0,12.0,235.0,247.0
3093,1.0,15.58,19.695,40.0,1.0,1.0,0.0,19.9995,13.0,12.0,0.0,2011.0,24.0,280.0,304.0
3094,1.0,15.58,19.695,40.0,1.0,1.0,0.0,22.0028,14.0,12.0,0.0,2011.0,24.0,266.0,290.0
3095,1.0,15.58,19.695,40.0,1.0,1.0,0.0,16.9979,15.0,12.0,0.0,2011.0,24.0,266.0,290.0
3096,1.0,14.76,16.665,43.0,1.0,1.0,0.0,19.0012,16.0,12.0,0.0,2011.0,20.0,189.0,209.0
3097,1.0,13.94,15.91,46.0,1.0,1.0,0.0,15.0013,17.0,12.0,0.0,2011.0,9.0,234.0,243.0
3098,1.0,13.12,16.665,49.0,1.0,1.0,0.0,6.0032,18.0,12.0,0.0,2011.0,19.0,193.0,212.0
3099,1.0,12.3,15.91,65.0,1.0,1.0,0.0,6.0032,19.0,12.0,0.0,2011.0,17.0,144.0,161.0
3100,1.0,12.3,15.91,56.0,1.0,1.0,0.0,6.0032,20.0,12.0,0.0,2011.0,8.0,110.0,118.0
3101,1.0,10.66,15.15,70.0,1.0,1.0,0.0,0.0,21.0,12.0,0.0,2011.0,1.0,104.0,105.0
3102,1.0,10.66,15.15,70.0,1.0,1.0,0.0,0.0,22.0,12.0,0.0,2011.0,0.0,72.0,72.0
3103,1.0,10.66,13.635,70.0,1.0,1.0,0.0,7.0015,23.0,12.0,0.0,2011.0,0.0,63.0,63.0
3104,0.0,10.66,12.88,70.0,1.0,1.0,1.0,11.0014,0.0,12.0,1.0,2011.0,1.0,23.0,24.0
3105,0.0,10.66,13.635,70.0,1.0,1.0,1.0,8.9981,1.0,12.0,1.0,2011.0,0.0,9.0,9.0
3106,0.0,10.66,13.635,70.0,1.0,1.0,1.0,8.9981,2.0,12.0,1.0,2011.0,0.0,2.0,2.0
3107,0.0,12.3,14.395,61.0,1.0,2.0,1.0,15.0013,3.0,12.0,1.0,2011.0,1.0,7.0,8.0
3108,0.0,12.3,14.395,65.0,1.0,2.0,1.0,15.0013,4.0,12.0,1.0,2011.0,0.0,7.0,7.0
3109,0.0,12.3,13.635,64.0,1.0,2.0,1.0,19.0012,5.0,12.0,1.0,2011.0,1.0,26.0,27.0
3110,0.0,12.3,13.635,61.0,1.0,2.0,1.0,19.9995,6.0,12.0,1.0,2011.0,0.0,92.0,92.0
3111,0.0,12.3,14.395,65.0,1.0,2.0,1.0,19.0012,7.0,12.0,1.0,2011.0,8.0,274.0,282.0
3112,0.0,12.3,15.15,65.0,1.0,2.0,1.0,11.0014,8.0,12.0,1.0,2011.0,23.0,441.0,464.0
3113,0.0,13.12,16.665,66.0,1.0,3.0,1.0,7.0015,9.0,12.0,1.0,2011.0,7.0,230.0,237.0
3114,0.0,13.12,16.665,66.0,1.0,2.0,1.0,6.0032,10.0,12.0,1.0,2011.0,9.0,133.0,142.0
3115,0.0,13.12,16.665,66.0,1.0,3.0,1.0,7.0015,11.0,12.0,1.0,2011.0,7.0,100.0,107.0
3116,0.0,12.3,15.91,81.0,1.0,3.0,1.0,6.0032,12.0,12.0,1.0,2011.0,4.0,9.0,13.0
3117,0.0,12.3,15.15,87.0,1.0,3.0,1.0,8.9981,13.0,12.0,1.0,2011.0,4.0,76.0,80.0
3118,0.0,17.22,21.21,82.0,1.0,3.0,1.0,26.0027,14.0,12.0,1.0,2011.0,20.0,53.0,73.0
3119,0.0,17.22,21.21,82.0,1.0,3.0,1.0,26.0027,15.0,12.0,1.0,2011.0,20.0,53.0,73.0
3120,0.0,18.04,21.97,88.0,1.0,3.0,1.0,22.0028,16.0,12.0,1.0,2011.0,20.0,256.0,276.0
